"","id","site.id","neighborhood","pitstop.type","intervention.type","start.date","week.start","distance.km","count","week.end","site","pre.start","post.start","intervention","time","month"
"1412",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-01-28,"0.1",0,2019-02-04,"Ocean Beach",2018-12-10,2019-12-10,"0",8,"1"
"1413",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-02-04,"0.1",0,2019-02-11,"Ocean Beach",2018-12-10,2019-12-10,"0",9,"2"
"1414",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-02-11,"0.1",0,2019-02-18,"Ocean Beach",2018-12-10,2019-12-10,"0",10,"2"
"1415",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-02-18,"0.1",0,2019-02-25,"Ocean Beach",2018-12-10,2019-12-10,"0",11,"2"
"1416",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-02-25,"0.1",0,2019-03-04,"Ocean Beach",2018-12-10,2019-12-10,"0",12,"2"
"1417",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-03-04,"0.1",0,2019-03-11,"Ocean Beach",2018-12-10,2019-12-10,"0",13,"3"
"1418",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-03-11,"0.1",0,2019-03-18,"Ocean Beach",2018-12-10,2019-12-10,"0",14,"3"
"1419",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-03-18,"0.1",0,2019-03-25,"Ocean Beach",2018-12-10,2019-12-10,"0",15,"3"
"1420",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-03-25,"0.1",0,2019-04-01,"Ocean Beach",2018-12-10,2019-12-10,"0",16,"3"
"1421",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-04-01,"0.1",0,2019-04-08,"Ocean Beach",2018-12-10,2019-12-10,"0",17,"4"
"1422",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-04-08,"0.1",0,2019-04-15,"Ocean Beach",2018-12-10,2019-12-10,"0",18,"4"
"1423",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-04-15,"0.1",0,2019-04-22,"Ocean Beach",2018-12-10,2019-12-10,"0",19,"4"
"1424",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-04-22,"0.1",0,2019-04-29,"Ocean Beach",2018-12-10,2019-12-10,"0",20,"4"
"1425",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-04-29,"0.1",0,2019-05-06,"Ocean Beach",2018-12-10,2019-12-10,"0",21,"4"
"1426",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-05-06,"0.1",0,2019-05-13,"Ocean Beach",2018-12-10,2019-12-10,"0",22,"5"
"1427",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-05-13,"0.1",0,2019-05-20,"Ocean Beach",2018-12-10,2019-12-10,"0",23,"5"
"1428",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-05-20,"0.1",0,2019-05-27,"Ocean Beach",2018-12-10,2019-12-10,"0",24,"5"
"1429",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-05-27,"0.1",0,2019-06-03,"Ocean Beach",2018-12-10,2019-12-10,"0",25,"5"
"1430",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-06-03,"0.1",0,2019-06-10,"Ocean Beach",2018-12-10,2019-12-10,"0",26,"6"
"1431",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-06-17,"0.1",0,2019-06-24,"Ocean Beach",2018-12-10,2019-12-10,"1",28,"6"
"1432",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-06-24,"0.1",0,2019-07-01,"Ocean Beach",2018-12-10,2019-12-10,"1",29,"6"
"1433",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-07-01,"0.1",0,2019-07-08,"Ocean Beach",2018-12-10,2019-12-10,"1",30,"7"
"1434",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-07-08,"0.1",0,2019-07-15,"Ocean Beach",2018-12-10,2019-12-10,"1",31,"7"
"1435",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-07-15,"0.1",0,2019-07-22,"Ocean Beach",2018-12-10,2019-12-10,"1",32,"7"
"1436",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-07-22,"0.1",0,2019-07-29,"Ocean Beach",2018-12-10,2019-12-10,"1",33,"7"
"1437",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-07-29,"0.1",0,2019-08-05,"Ocean Beach",2018-12-10,2019-12-10,"1",34,"7"
"1438",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-08-05,"0.1",0,2019-08-12,"Ocean Beach",2018-12-10,2019-12-10,"1",35,"8"
"1439",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-08-12,"0.1",0,2019-08-19,"Ocean Beach",2018-12-10,2019-12-10,"1",36,"8"
"1440",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-08-19,"0.1",0,2019-08-26,"Ocean Beach",2018-12-10,2019-12-10,"1",37,"8"
"1441",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-08-26,"0.1",0,2019-09-02,"Ocean Beach",2018-12-10,2019-12-10,"1",38,"8"
"1442",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-09-02,"0.1",0,2019-09-09,"Ocean Beach",2018-12-10,2019-12-10,"1",39,"9"
"1443",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-09-09,"0.1",0,2019-09-16,"Ocean Beach",2018-12-10,2019-12-10,"1",40,"9"
"1444",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-09-16,"0.1",0,2019-09-23,"Ocean Beach",2018-12-10,2019-12-10,"1",41,"9"
"1445",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-09-23,"0.1",0,2019-09-30,"Ocean Beach",2018-12-10,2019-12-10,"1",42,"9"
"1446",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-09-30,"0.1",0,2019-10-07,"Ocean Beach",2018-12-10,2019-12-10,"1",43,"9"
"1447",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-10-07,"0.1",0,2019-10-14,"Ocean Beach",2018-12-10,2019-12-10,"1",44,"10"
"1448",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-10-14,"0.1",0,2019-10-21,"Ocean Beach",2018-12-10,2019-12-10,"1",45,"10"
"1449",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-10-21,"0.1",0,2019-10-28,"Ocean Beach",2018-12-10,2019-12-10,"1",46,"10"
"1450",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-10-28,"0.1",0,2019-11-04,"Ocean Beach",2018-12-10,2019-12-10,"1",47,"10"
"1451",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-11-04,"0.1",0,2019-11-11,"Ocean Beach",2018-12-10,2019-12-10,"1",48,"11"
"1452",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-11-11,"0.1",0,2019-11-18,"Ocean Beach",2018-12-10,2019-12-10,"1",49,"11"
"1453",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-11-18,"0.1",0,2019-11-25,"Ocean Beach",2018-12-10,2019-12-10,"1",50,"11"
"1454",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-11-25,"0.1",0,2019-12-02,"Ocean Beach",2018-12-10,2019-12-10,"1",51,"11"
"1455",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-12-02,"0.1",0,2019-12-09,"Ocean Beach",2018-12-10,2019-12-10,"1",52,"12"
"1456",28,"28","Ocean Beach","Portable","New Restroom Installed",2019-06-10,2019-12-09,"0.1",0,2019-12-16,"Ocean Beach",2018-12-10,2019-12-10,"1",53,"12"
"1457",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-02-16,"0.1",3,2019-02-23,"Market and Castro streets",2019-02-16,2020-02-16,"0",1,"2"
"1458",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-02-23,"0.1",2,2019-03-02,"Market and Castro streets",2019-02-16,2020-02-16,"0",2,"2"
"1459",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-02,"0.1",1,2019-03-09,"Market and Castro streets",2019-02-16,2020-02-16,"0",3,"3"
"1460",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-09,"0.1",2,2019-03-16,"Market and Castro streets",2019-02-16,2020-02-16,"0",4,"3"
"1461",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-16,"0.1",1,2019-03-23,"Market and Castro streets",2019-02-16,2020-02-16,"0",5,"3"
"1462",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-23,"0.1",0,2019-03-30,"Market and Castro streets",2019-02-16,2020-02-16,"0",6,"3"
"1463",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-30,"0.1",1,2019-04-06,"Market and Castro streets",2019-02-16,2020-02-16,"0",7,"3"
"1464",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-04-06,"0.1",3,2019-04-13,"Market and Castro streets",2019-02-16,2020-02-16,"0",8,"4"
"1465",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-04-13,"0.1",2,2019-04-20,"Market and Castro streets",2019-02-16,2020-02-16,"0",9,"4"
"1466",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-04-20,"0.1",3,2019-04-27,"Market and Castro streets",2019-02-16,2020-02-16,"0",10,"4"
"1467",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-04-27,"0.1",1,2019-05-04,"Market and Castro streets",2019-02-16,2020-02-16,"0",11,"4"
"1468",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-05-04,"0.1",5,2019-05-11,"Market and Castro streets",2019-02-16,2020-02-16,"0",12,"5"
"1469",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-05-11,"0.1",2,2019-05-18,"Market and Castro streets",2019-02-16,2020-02-16,"0",13,"5"
"1470",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-05-18,"0.1",2,2019-05-25,"Market and Castro streets",2019-02-16,2020-02-16,"0",14,"5"
"1471",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-05-25,"0.1",1,2019-06-01,"Market and Castro streets",2019-02-16,2020-02-16,"0",15,"5"
"1472",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-01,"0.1",3,2019-06-08,"Market and Castro streets",2019-02-16,2020-02-16,"0",16,"6"
"1473",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-08,"0.1",4,2019-06-15,"Market and Castro streets",2019-02-16,2020-02-16,"0",17,"6"
"1474",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-15,"0.1",2,2019-06-22,"Market and Castro streets",2019-02-16,2020-02-16,"0",18,"6"
"1475",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-22,"0.1",1,2019-06-29,"Market and Castro streets",2019-02-16,2020-02-16,"0",19,"6"
"1476",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-29,"0.1",2,2019-07-06,"Market and Castro streets",2019-02-16,2020-02-16,"0",20,"6"
"1477",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-07-06,"0.1",4,2019-07-13,"Market and Castro streets",2019-02-16,2020-02-16,"0",21,"7"
"1478",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-07-13,"0.1",2,2019-07-20,"Market and Castro streets",2019-02-16,2020-02-16,"0",22,"7"
"1479",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-07-20,"0.1",1,2019-07-27,"Market and Castro streets",2019-02-16,2020-02-16,"0",23,"7"
"1480",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-07-27,"0.1",2,2019-08-03,"Market and Castro streets",2019-02-16,2020-02-16,"0",24,"7"
"1481",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-08-03,"0.1",2,2019-08-10,"Market and Castro streets",2019-02-16,2020-02-16,"0",25,"8"
"1482",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-08-10,"0.1",1,2019-08-17,"Market and Castro streets",2019-02-16,2020-02-16,"0",26,"8"
"1483",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-08-24,"0.1",7,2019-08-31,"Market and Castro streets",2019-02-16,2020-02-16,"1",28,"8"
"1484",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-08-31,"0.1",0,2019-09-07,"Market and Castro streets",2019-02-16,2020-02-16,"1",29,"8"
"1485",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-09-07,"0.1",3,2019-09-14,"Market and Castro streets",2019-02-16,2020-02-16,"1",30,"9"
"1486",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-09-14,"0.1",2,2019-09-21,"Market and Castro streets",2019-02-16,2020-02-16,"1",31,"9"
"1487",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-09-21,"0.1",2,2019-09-28,"Market and Castro streets",2019-02-16,2020-02-16,"1",32,"9"
"1488",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-09-28,"0.1",5,2019-10-05,"Market and Castro streets",2019-02-16,2020-02-16,"1",33,"9"
"1489",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-10-05,"0.1",3,2019-10-12,"Market and Castro streets",2019-02-16,2020-02-16,"1",34,"10"
"1490",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-10-12,"0.1",4,2019-10-19,"Market and Castro streets",2019-02-16,2020-02-16,"1",35,"10"
"1491",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-10-19,"0.1",3,2019-10-26,"Market and Castro streets",2019-02-16,2020-02-16,"1",36,"10"
"1492",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-10-26,"0.1",5,2019-11-02,"Market and Castro streets",2019-02-16,2020-02-16,"1",37,"10"
"1493",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-11-02,"0.1",1,2019-11-09,"Market and Castro streets",2019-02-16,2020-02-16,"1",38,"11"
"1494",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-11-09,"0.1",9,2019-11-16,"Market and Castro streets",2019-02-16,2020-02-16,"1",39,"11"
"1495",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-11-16,"0.1",5,2019-11-23,"Market and Castro streets",2019-02-16,2020-02-16,"1",40,"11"
"1496",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-11-23,"0.1",2,2019-11-30,"Market and Castro streets",2019-02-16,2020-02-16,"1",41,"11"
"1497",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-11-30,"0.1",2,2019-12-07,"Market and Castro streets",2019-02-16,2020-02-16,"1",42,"11"
"1498",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-12-07,"0.1",2,2019-12-14,"Market and Castro streets",2019-02-16,2020-02-16,"1",43,"12"
"1499",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-12-14,"0.1",1,2019-12-21,"Market and Castro streets",2019-02-16,2020-02-16,"1",44,"12"
"1500",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-12-21,"0.1",0,2019-12-28,"Market and Castro streets",2019-02-16,2020-02-16,"1",45,"12"
"1501",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-12-28,"0.1",0,2020-01-04,"Market and Castro streets",2019-02-16,2020-02-16,"1",46,"12"
"1502",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2020-01-04,"0.1",3,2020-01-11,"Market and Castro streets",2019-02-16,2020-02-16,"1",47,"1"
"1503",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2020-01-11,"0.1",1,2020-01-18,"Market and Castro streets",2019-02-16,2020-02-16,"1",48,"1"
"1504",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2020-01-18,"0.1",1,2020-01-25,"Market and Castro streets",2019-02-16,2020-02-16,"1",49,"1"
"1505",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2020-01-25,"0.1",0,2020-02-01,"Market and Castro streets",2019-02-16,2020-02-16,"1",50,"1"
"1506",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2020-02-01,"0.1",1,2020-02-08,"Market and Castro streets",2019-02-16,2020-02-16,"1",51,"2"
"1507",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2020-02-08,"0.1",0,2020-02-15,"Market and Castro streets",2019-02-16,2020-02-16,"1",52,"2"
"1508",29,"12","Castro","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2020-02-15,"0.1",0,2020-02-22,"Market and Castro streets",2019-02-16,2020-02-16,"1",53,"2"
"1509",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-02-16,"0.1",8,2019-02-23,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",1,"2"
"1510",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-02-23,"0.1",5,2019-03-02,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",2,"2"
"1511",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-02,"0.1",6,2019-03-09,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",3,"3"
"1512",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-09,"0.1",3,2019-03-16,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",4,"3"
"1513",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-16,"0.1",3,2019-03-23,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",5,"3"
"1514",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-23,"0.1",5,2019-03-30,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",6,"3"
"1515",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-03-30,"0.1",8,2019-04-06,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",7,"3"
"1516",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-04-06,"0.1",8,2019-04-13,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",8,"4"
"1517",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-04-13,"0.1",7,2019-04-20,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",9,"4"
"1518",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-04-20,"0.1",4,2019-04-27,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",10,"4"
"1519",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-04-27,"0.1",5,2019-05-04,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",11,"4"
"1520",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-05-04,"0.1",8,2019-05-11,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",12,"5"
"1521",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-05-11,"0.1",11,2019-05-18,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",13,"5"
"1522",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-05-18,"0.1",8,2019-05-25,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",14,"5"
"1523",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-05-25,"0.1",8,2019-06-01,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",15,"5"
"1524",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-01,"0.1",8,2019-06-08,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",16,"6"
"1525",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-08,"0.1",10,2019-06-15,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",17,"6"
"1526",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-15,"0.1",7,2019-06-22,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",18,"6"
"1527",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-22,"0.1",5,2019-06-29,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",19,"6"
"1528",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-06-29,"0.1",4,2019-07-06,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",20,"6"
"1529",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-07-06,"0.1",4,2019-07-13,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",21,"7"
"1530",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-07-13,"0.1",8,2019-07-20,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",22,"7"
"1531",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-07-20,"0.1",5,2019-07-27,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",23,"7"
"1532",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-07-27,"0.1",3,2019-08-03,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",24,"7"
"1533",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-08-03,"0.1",6,2019-08-10,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",25,"8"
"1534",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-08-10,"0.1",13,2019-08-17,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"0",26,"8"
"1535",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-08-24,"0.1",12,2019-08-31,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",28,"8"
"1536",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-08-31,"0.1",3,2019-09-07,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",29,"8"
"1537",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-09-07,"0.1",5,2019-09-14,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",30,"9"
"1538",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-09-14,"0.1",6,2019-09-21,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",31,"9"
"1539",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-09-21,"0.1",9,2019-09-28,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",32,"9"
"1540",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-09-28,"0.1",2,2019-10-05,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",33,"9"
"1541",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-10-05,"0.1",7,2019-10-12,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",34,"10"
"1542",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-10-12,"0.1",6,2019-10-19,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",35,"10"
"1543",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-10-19,"0.1",10,2019-10-26,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",36,"10"
"1544",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-10-26,"0.1",3,2019-11-02,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",37,"10"
"1545",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-11-02,"0.1",4,2019-11-09,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",38,"11"
"1546",30,"20","Tenderloin","JC Decaux","Existing Staffed Restroom, Daytime Only -> 24/7",2019-08-16,2019-11-09,"0.1",4,2019-11-16,"Eddy St. and Jones St.",2019-02-16,2020-02-16,"1",39,"11"
